
symbol table id,symbol table name,table off
0,global,310
tmp@67,int,26,555,8

symbol table id,symbol table name,parent id,table off
18,scope@18,4,26
name,type,offset,offset+base,width
tmp@69,int,8,564,8
tmp@70,"pointer of (char), array of:char",18,574,10
tmp@71,int,26,582,8

symbol table id,symbol table name,parent id,table off
19,scope@19,4,27
name,type,offset,offset+base,width
tmp@73,bool,1,584,1
tmp@74,"pointer of (char), array of:char",11,594,10
tmp@75,int,19,602,8
tmp@76,int,27,610,8

symbol table id,symbol table name,parent id,table off
20,scope@20,4,27
name,type,offset,offset+base,width
tmp@78,bool,1,612,1
tmp@79,"pointer of (char), array of:char",11,622,10
tmp@80,int,19,630,8
tmp@81,int,27,638,8

symbol table id,symbol table name,parent id,table off
21,scope@21,4,27
name,type,offset,offset+base,width
tmp@83,bool,1,640,1
tmp@84,"pointer of (char), array of:char",11,650,10
tmp@85,int,19,658,8
tmp@86,int,27,666,8

symbol table id,symbol table name,parent id,table off
22,scope@22,4,27
name,type,offset,offset+base,width
tmp@88,bool,1,668,1
tmp@89,"pointer of (char), array of:char",11,678,10
tmp@90,int,19,686,8
tmp@91,int,27,694,8

symbol table id,symbol table name,parent id,table off
23,scope@23,4,27
name,type,offset,offset+base,width
tmp@93,bool,1,696,1
tmp@94,"pointer of (char), array of:char",11,706,10
tmp@95,int,19,714,8
tmp@96,int,27,722,8

symbol table id,symbol table name,parent id,table off
24,scope@24,4,27
name,type,offset,offset+base,width
tmp@98,bool,1,724,1
tmp@99,"pointer of (char), array of:char",11,734,10
tmp@100,int,19,742,8
tmp@101,int,27,750,8

symbol table id,symbol table name,parent id,table off
25,scope@25,4,24
name,type,offset,offset+base,width
tmp@102,"pointer of (char), array of:char",16,766,16
tmp@103,int,24,774,8
